ELEMENT ID,START,end,SEVERITY
89,22:35:16,22:37:21,5
91,16:58:18,19:20:30,9
91,19:41:45,23:13:57,9
91,00:11:15,21:24:30,10
92,06:20:00,17:30:32,7
92,00:51:50,19:08:13,10
95,02:06:32,21:19:35,10
96,02:58:58,10:48:28,5
98,14:49:16,16:07:51,10
98,16:01:45,16:07:38,10
98,10:18:34,18:01:59,4
98,09:07:11,17:03:48,1
98,01:54:02,06:09:47,3
98,15:12:06,23:27:56,3
98,10:17:31,14:03:19,4
98,08:05:57,16:10:38,3
98,08:42:01,19:59:53,2
98,22:47:45,23:27:28,5
98,01:39:48,21:34:06,7
98,04:04:15,22:22:45,5
98,04:44:30,23:08:38,1
98,22:13:15,23:44:08,1
99,16:39:50,20:41:30,2
99,16:11:40,20:08:26,10
99,04:55:17,16:38:08,3
99,23:52:41,23:57:53,5
99,21:43:54,23:04:49,10
99,19:43:29,23:01:31,1
99,17:59:56,22:30:45,9
99,13:06:28,21:36:13,5
99,07:27:46,17:53:31,5
99,14:48:35,23:06:13,7
99,00:19:34,07:24:46,8
99,15:36:58,19:02:06,3
99,11:35:35,11:49:30,10
99,09:39:34,21:27:36,9
99,11:13:27,20:01:04,3
99,16:59:41,21:01:07,1
99,17:19:22,18:35:20,1
99,20:12:48,21:07:49,4
99,07:25:59,12:57:38,9
99,01:21:28,08:58:28,1
