ELEMENT ID,START,end,SEVERITY
25,22:41:35,23:46:40,3
25,21:57:21,22:39:33,10
25,21:54:47,23:04:09,8
25,00:03:01,08:08:48,4
25,18:41:04,18:46:12,8
25,11:49:58,23:13:26,10
25,15:15:36,20:35:40,10
25,04:15:30,15:54:17,1
25,21:11:05,23:25:19,9
25,13:59:48,19:27:36,1
25,17:44:47,21:47:32,4
25,23:40:01,23:48:31,7
25,02:55:31,07:17:42,2
25,00:55:43,07:04:21,2
27,10:46:09,20:22:59,8
29,10:06:52,13:15:14,6
30,19:44:29,21:17:08,3
30,18:25:24,22:37:16,7
31,16:45:59,18:11:10,10
31,08:08:10,14:15:48,10
32,15:09:08,16:43:12,1
33,18:53:27,19:45:19,10
35,21:55:23,22:50:20,4
36,00:36:16,13:02:22,7
36,11:35:25,16:09:58,9
37,08:05:29,12:31:14,6
37,03:28:32,20:52:30,10
38,10:50:59,20:13:45,9
39,15:35:32,23:21:47,10
40,18:50:12,23:17:26,6
40,12:53:41,23:47:24,10
40,00:25:50,08:11:10,10
45,00:31:26,02:27:30,9
45,02:22:45,15:45:22,9
47,21:15:39,21:50:25,6
48,21:18:45,22:10:27,10
55,11:39:45,13:55:15,6
55,08:27:32,13:20:16,6
58,22:33:12,23:17:57,6
59,05:06:38,05:30:16,10
60,12:08:05,23:17:11,3
62,12:57:30,18:25:32,3
66,04:50:08,18:11:04,3
71,16:06:44,21:00:20,9
71,13:27:06,23:53:52,9
73,07:38:07,12:54:37,6
74,21:50:47,23:03:00,5
74,17:43:08,20:18:21,5
74,22:38:46,23:49:52,2
74,02:12:43,13:45:05,1
74,16:39:45,23:47:33,10
74,14:41:43,15:35:11,6
74,14:32:43,21:46:03,3
74,22:17:03,22:33:30,5
74,16:21:05,23:46:07,7
74,08:17:27,15:27:34,8
74,22:32:36,23:38:21,10
74,20:00:02,23:43:29,6
74,12:51:23,13:51:08,7
74,20:53:48,21:43:53,2
74,01:36:15,15:00:22,1
74,03:51:18,20:32:07,1
74,08:26:04,18:00:39,4
74,21:44:34,22:09:11,5
74,16:10:15,17:29:59,9
74,04:38:09,14:15:14,3
74,07:26:42,12:21:50,2
74,23:33:07,23:56:00,2
74,21:01:58,22:45:28,8
74,22:23:25,23:52:54,6
75,20:11:49,20:18:47,3
77,04:51:09,14:04:52,3
78,17:13:48,20:26:12,1
81,22:00:33,22:22:58,9
81,13:04:30,19:04:59,9
82,18:41:02,23:36:06,2
82,21:38:00,23:07:09,6
85,23:29:48,23:45:53,5
86,09:53:00,18:14:58,3
88,07:01:50,19:49:41,2
88,11:03:41,18:13:40,9
89,10:40:32,20:08:30,10
89,10:52:43,17:29:25,8
89,09:49:06,16:26:44,1
89,08:06:47,16:58:50,1
89,22:53:57,23:49:41,4
89,09:47:03,14:27:12,2
89,19:14:33,23:02:34,2
89,10:56:26,11:38:59,2
89,05:43:49,09:23:08,7
89,15:11:12,19:42:23,10
89,04:15:36,09:47:37,3
89,00:41:58,17:36:01,5
89,02:27:11,05:07:22,1
89,14:33:38,19:38:19,5
89,20:20:35,22:45:09,1
89,16:11:05,18:50:37,6
89,23:53:31,23:57:48,1
89,17:40:18,22:03:11,4
89,00:14:24,02:13:58,5
90,13:00:09,21:44:27,3
90,08:36:50,22:28:46,5
90,10:41:41,16:34:34,9
92,06:47:43,15:48:04,8
92,22:49:50,23:55:16,10
97,06:50:27,19:53:28,9
98,03:30:03,17:30:55,2
99,13:10:30,17:43:43,10
